review;label
saya sangat apresiasi sekali untuk hadir aplikasi ini namun waktu simulasi saya serta yang lain alam beberapa masalah seperti aplikasi salah baca data yang ambil hasil ambil gambar selalu kabur atau kurang maksimal dan ambil gambar yang ulang namun tetap lambat respon untuk depan moga waktu laksana di hari h semua bisa kendali dan jalan dengan baik moga depan negara indonesia jadi negara yang lebih maju dengan pimpin yang baru;1.0
masih belum stabil dan masih banyak tugas masuk yang sulit di beberapa perangkat kualitas ambil foto kabur ketika atur waktu mungut suara aplikasi henti paksa tutup ketika akan pindah dari nasional dalam aplikasi aplikasi henti paksa tutup baca hasil ambil gambar perlu waktu yang sangat lama salah ambil gambar yang terus ulang;0.0
sering sekali aplikasi catat keluar sendiri hasil gambar jika memang kurang jelas mohon ada ingat jadi bisa foto ulang ingat foto juga tidak bisa ambil dari galeri tulis yang tidak baca mohon beri ingat juga karena jika meng klik detail sering jadi masalah sehingga buat sulit tugas mohon baik lagi;0.0
buat lebih baik mundur saja tidak profesional dalam kembang aplikasi untuk acara penting seperti ini tuju digital adalah mudah dan efisien waktu tapi tidak dengan aplikasi ini sulit habis banyak waktu dan tambah kerja bagi informasi dan teknologi tim selenggara pungut suara foto tidak ada stabil otomatis fokus selalu gagal dalam verifikasi foto meski foto dalam posisi sempurna sering catat keluar ketika kirim foto tunggu unggah foto terlalu lama dan ujung ujung suruh ulang;0.0
telah baru ke tidak bisa masuk tunggu nya lama padahal guna ram gigabyte internal juga masih banyak simpan mohon baik lagi untuk kualitas foto sangat beda jauh hasil dari kamera langsung sama dari aplikasi si rekapitulasi sehingga sangat sulit untuk baca batas garis april tulis walaupun cahaya sudah cukup bagus;0.0
kualitas kamera aplikasi nya jelek hasil foto jadi kabur saya kira bakal otomatis seperti hasil pindai terang dan jelas tapi nyata tidak masuk sulit unggah sulit verifikasi lama bukan cepat tapi lambat jika belum siap tidak perlu paksa hanya hambat;0.0
kira belum siap dengan digital tidak perlu paksa daripada nanti di lapang hambat untuk sesuai foto sampai muncul bingkai kuning saja sulit sekali ada yang coba sampai an sangat foto tapi tetap tidak muncul bingkai kuning di foto;0.0
sampai saat ini versi mohon untuk fitur kamera lebih baik karena aplikasi tidak sinkron ke lensa utama ponsel tetapi malah sinkron ke lensa ultra lebar yang sebab hasil foto kurang maksimal bahkan kurang jelas untuk baca tulis atau angka;0.0
tolong untuk sempurna lagi fitur tidak ada fokus otomatis pada saat pindai buat gambar sulit deteksi dan gagal sangat sangat pada saat hendak kirim ke server proses gambar juga sangat lambat dan aplikasi hanya sekali input buat kalau ada salah tidak dapat koreksi;0.0
sulit seperti aplikasi nya belum layak guna angka yang foto dengan yang baca tidak sesuai kadang juga tidak baca bisa di ubah jatuh salin hasil mohon di baik terima kasih;0.0
untuk buat tolong yang maksimal dalam kembang aplikasi belum siap seperti ini jangan berani luncur pilih umum tinggal besok sudah di guna buat bimbing teknis malah masalah macam dari yang tidak sah nama guna dan kata kata sandi masih ada yang belum bisa masuk beri bos yang pegang aplikasi nya sabar sampai habis internet bagus di bilang aplikasi tidak ada internet offline tidak bisa buat unggah daripada kacau saran saya di siap dahulu cara siap tahun di uji dan eror baru di lepas;0.0
tuju buat aplikasi adalah untuk mudah bukan untuk sulit uji sabar mau masuk saja sulit saat inisialisasi aplikasi baru malah akun jadi tidak sah nama guna kata kata sandi saat unggah gambar hasil kurang jernih fokus tidak rata tidak kalau hasil foto dari aplikasi kurang bagus tolong kasih pilih buat unggah foto dari galeri baru simulasi saja sulit apalagi ketika hari h;0.0
sangat sangat uji sabar perangkat ponsel c s nyata tidak bisa akses teman betul saya alam telah saya coba ke perangkat ponsel nyata bisa padahal spesifikasi perangkat sudah sesuai tapi tidak jamin nyata saran untuk depan jika memang aplikasi guna untuk mudah proses pilih umum baik siap baik mungkin jangan seperti ini bayang sudah h hari tapi aplikasi masih banyak masalah alhamdulillah teman telah baru sudah mudah masuk;0.0
untuk ambil gambar padahal cara otomatis sudah pada titik posisi yang ketika tetapi kenapa hasil selalu ada terang ambil gambar salah padahal sudah di baru ke versi baru tolong baik lagi kualitas cepat dan sistem nya di baik lagi kalau begini terus sampai hari h ujung ujung ya guna salin rekapitulasi cara manual;0.0
ada aplikasi untuk mudah dalam proses nya nanti tapi kalau di awal saja sudah begini banyak eror sistem tidak jalan ya buat apa tolong untuk aplikasi nya siap lebih siap tahun depan bintang dahulu nanti misal aplikasi ada baik nilai ulang;0.0
nama guna dan kata kata sandi salah terus padahal dari awal saya masuk saja tidak bisa apalagi ganti kata kata sandi ini maksud bagaimana nama guna sama kata kata sandi sesuai yang di kirim sama aktivasi komisi pilih umum siap dari buat aplikasi sistem seperti kurang kalau internet simpan pengaruh saya guna perangkat ram dan guna internet yang hanya saya saja yang guna karena sengaja untuk masuk di aplikasi ini saja;0.0
belum saya ingin apresiasi digital dalam aspek yang kait dengan pilih umum tapi harus aplikasi kembang sejak lama ini kesan lihat seperti baru kembang kemarin sore jangan untuk masuk dan jalan inisialisasi nya saja sulit entah waktu keluar eror lah dan bagai bukan mudah malah tambah masalah rasa;0.0
telah di baru malah tidak bisa masuk masalah nama guna dan dan kata kata sandi nya salah padahal nama guna dan kata kata sandi nya yang di guna adalah kata kata sandi yang sudah otomatis simpan di ponsel tidak layak guna aplikasi seperti ini bukan nya mudah malah habis internet aduh;0.0
untuk kamera tolong beri fitur klik otomatis fokus dan lampu kilat senter agak sulit ini kalau cahaya redup ubah makin sini makin tidak jelas verifikasi lama data banyak yang tidak baca bukan cepat tapi sulit tugas lapang makin pusing saja bentar lagi pilih umum ini bagaimana sih;0.0
kalau gambar sudah verifikasi sudah tidak bisa copot atau ambil ulang gambar padahal belum kunci dan masih banyak masalah lain salah satu angka hasil pindai yang muncul sering tidak bisa ubah halaman ini potensi panjang durasi kerja tim selenggara pungut suara banding tahun kemarin;0.0
sudah hasil masuk eh telah aplikasi tutup malah eror ada mungkin lama waktu hitung karena sirekap harus ambil foto langsung dari c plano tidak bisa dari hasil foto yang di berkas bagus bisa ambil dari berkas agar sirekap bisa foto c plano lebih dahulu tanpa ganggu proses hitung lanjut moga ada baik biar bintang saya tambah;0.0
aplikasi masih banyak sekali salah nya bolak balik baru tapi tidak selesai masalah yang ada seperti aplikasi paksa tapi siap belum jelas sama sekali tambah kalau ada operator kenapa tidak bisa kerja sama bagi tugas biar lebih cepat masa kalau operator eror tengah proses terus operator harus mulai dari awal lagi;0.0
aplikasi kenapa ini di buat masuk malah tidak bisa sudah masuk pin sidik jari ponsel tapi malah tidak bisa inisialisasi lebih baik lebih di hati agar tidak sulit guna nya capek kakak yang di salah internet terus padahal internet bagus sangat buat gulir aplikasi lain tidak ada masalah sama sekali internet tawa tolong lebih di hati lagi aplikasi ini beberapa banyak juga yang alam seperti saya;0.0
saya hasil catat masuk dan buka menu aplikasi versi sukses tapi suruh administrator tim sirekap baru ke versi baru akhir tidak bisa buka menu aplikasi jebak sampai di menu komisi pilih umum saja sesal saya baru ke tolong baik terima kasih;0.0
saya sangat apresiasi aplikasi ini tapi tolong karena ini yang guna banyak performa server di pusat baik karena masuk saja sulit apalagi kalau unggah foto rekapitulasi tampil di aplikasi juga di baik agar lebih enak lihat dan mudah guna untuk erti kalau memang belum siap luncur jangan di luncur kan baik eror yang ada dahulu;0.0
saran agar ada pilih tambah foto dari galeri gambar yang di masuk sudah sesuai dan sudah ada tanda kuning di tiap sisi tapi ujung nya di minta untuk unggah ulang atau tulis gagal muat data gambar tolong periksa koneksi internet anda padahal koneksi internet baik dan sudah beberapa sangat coba ganti tempat dan internet dari beberapa ponsel masih tidak ubah bukan mudah tapi malah hambat mohon maaf ponsel harus se sultan apa agar bisa guna aplikasi ini dengan lancar;0.0
percuma guna aplikasi kalau masih guna metode manual fungsi aplikasi untuk mudah dan cepat ini malah tambah kerja guna mode online yang otomatis tetapi lama saat tunggu verifikasi foto saran guna mode offline itu manual input semua data;0.0
aplikasi belum siap tapi paksa apalagi pilih umum sudah tinggal hitung hari di ponsel saya ketika tunggu terus muncul notifikasi jadi salah dalam siap perangkat pasti anda hubung ke internet padahal paket data jelas sudah aktif guna internet pun juga tidak bisa mohon tinjau ulang atau cek kompatibel agar luas soal jenis ponsel yang guna tim selenggara pungut suara juga macam macam dan tidak semua ponsel baru;0.0
aplikasi yang kesan terlalu paksa terlalu buru terlalu banyak masalah dan masalah di lapang terlalu banyak salah versi pertama baru berapa hari muncul suruh simulasi eh simulasi belum selesai malah ada lagi versi terus selesai kapan pilih umum tinggal hitung hari aplikasi yang kalau tidak bisa guna lebih baik tidak perlu luncur buat repot;0.0
tolong kurang salah dan mudah masuk untuk sinyal kecil juga kalau bisa aplikasi tetap jalan soal kalau mode offline harus ubah angka satu satu itu malah tidak mudah kerja tim selenggara pungut suara misal besok hari h aplikasi belum siap tolong ubah atur supaya tidak perlu guna dahulu daripada tambah bingung dan kerja tim selenggara pungut suara yang lain keteter tambah tombol ubah telah cek gambar agak bisa cek ulang jumlah lah ini kalau salah satu sangat saja jadi salah semua;0.0
terlalu paksa untuk guna siap bisa bilang tidak ada bukan belum siap masih banyak salah eror lambat tetap bisa indikasi ada bobol data untuk curang suara lihat dari kualitas aman server dan aplikasi yang tidak jelas pada h pilih umum;0.0
ini aplikasi tidak ada beta uji ya masalah terlalu banyak kamera kabur baca data lama salah baca data catat keluar ketika kirim gambar sidik jari tidak di kenal dan terus baik inisialisasi bagus untuk era digital mudah input data komisi pilih umum atau tahu hasil suara cepat mungkin tapi sangat beban untuk tim selenggara pungut suara bukan cara guna aplikasi tapi siap aplikasi ini sendiri saran saya jangan di paksa daripada malah jadi halaman yang tidak ingin;0.0
hasil foto kabur padahal kamera ponsel sudah bagus fitur potong tidak fungsi dengan baik telah baru malah tidak ada fitur ubah untuk salah baca c formulir dan untuk ubah salah input nama panitia pungut suara saksi dan awas;0.0
pasang lama saat sudah pasang mau masuk saja pun sulit sekali aplikasi yang benar saja ini sudah mau jam saya bolak balik masuk ke dalam aplikasi tapi sulit untuk bisa masuk selalu saja muncul jadi salah saat inisialisasi aplikasi gagal dapat sertifikat digital;0.0
saya guna ponsel a s versi kamera aplikasi sirekap sangat kabur tapi kamera bawa jernih dan jelas tolong segera baik tidak ada beri tahu sirekap harus guna ponsel versi berapa versi hasil foto kabur versi hasil foto bagus tapi aplikasi keluar terus;0.0
sudah baru kata bisa lebih baik lagi nyata sama saja sinkron foto lama kualitas foto jelek tidak ada filter tambah kadar fokus pun tidak ada bisa keluar sendiri karena sesi habis kalau begitu sinkron foto jangan lama biar cepat kerja sulit tugas dan hidup;0.0
mohon di baik kode nya untuk pindai nya agar bisa dapat pindai walaupun foto nya tidak ketika mohon untuk maksimal menu ubah karena saya dapat informasi dari panitia pungut suara saya jika menu ubah pada halaman belakang itu tidak guna dan harus di ubah di pusat walaupun saat saya ubah bisa dan dapat di kirim jika halaman ini benar tolong menu ubah sampai halaman belakang agar dapat guna sesuai fungsi;0.0
aplikasi sering catat keluar sendiri selain itu ketika pindai foto tidak langsung keluar hasil harus di foto ulang ulang baru temu hasil yang ketika turut saya itu justru sulit tambah durasi kerja anggota tuju jelas baik untuk cepat kerja dengan digital cuma pada nyata aplikasi belum selesai untuk bisa di guna;0.0
tuju cipta digital sudah sangat baik efisien waktu dan bantu data tetap aman tapi hasil lapang belum sesuai target hasil sering jadi salah salah satu waktu mau unggah data harus ke catat keluar terus masuk lagi tanda juga tidak bisa deteksi dan letak fitur nya terlalu repot dan tidak mudah guna sekali kalau sudah masuk data saksi juga tidak bisa copot entah bagaimana cara copot nya moga waktu hari h tidak ada masalah demikian;0.0
mohon agar baik kembali aplikasi sangat belum layak karena ketika unggah sering keluar sendiri dan untuk kamera juga sangat kabur mohon agar ada menu langsung unggah foto saja agar hasil gambar lebih jelas dan jernih;0.0
selain kurang kualitas kamera untuk baca c hasil pada aplikasi yang masih kurang baik kualitas kamera nya pada saat unggah foto kelola daftar hadir cuma bisa sangat foto tidak ada fitur tambah foto sedang untuk daftar hadir saja lebih dari lembar begitu pun untuk fitur tanda terima dan jadi khusus juga cuma bisa sangat foto;0.0
saran saja kalau program kerja apa dari perintah mau guna aplikasi itu yang sudah uji benar bisa lancar buat banyak orang jadi yang guna aplikasi nya tidak sulit dan hambat kerja karena saya banyak alam hambat saat guna aplikasi nya contoh tidak bisa masuk dan tunggu lama jadi mohon baik masalah macam itu tolong timbang terima kasih;0.0
aplikasi hambat waktu selesai acara pilih umum percuma untuk hasil bisa di ganda biar tidak banyak tulis dan cepat selesai tapi dengan ada aplikasi yang tidak siap ini itu percuma bakal tidak ada beda sama tahun belum bakal tetap pulang subuh lagi;0.0
belum saya ingin apresiasi digital dalam aspek yang kait dengan pilih umum tapi masalah catat masuk banyak eror yang jadi saat masuk lalu aplikasi sementara lalu website tidak ada masalah buat pandu elektronik yang jelas rupa video kait atas masa masuk ini karena saat bimbing teknis banyak yang tidak bagi ikut temu besar hendak laku uji jauh hari tidak tahun belum luncur jangan sampai yang tuju u mudah malah sulit terima kasih;0.0
jangan nanti saat laksana untuk kirim data sekarang saja sudah tidak selesai aplikasi tidak bisa buka guna dan kata kata sandi sudah benar tapi jawab jadi salah ujung ujung hasil hitung suara manual hasil plano yang akan guna ajar dari pilih umum belum aplikasi hanya batas aplikasi;0.0
kenapa aplikasi ketika ingin ambil ulang gambar malah keluar sendiri padahal sampah dan data sudah ulang sangat coba copot tapi tidak ada ubah galeri semua foto sudah hapus tetap saja tidak ada ubah juga;0.0
aplikasi masih belum ratus persen siap guna kenapa masuk sering sulit eror mungkin server belum baik ini baru simulasi loh belum nanti saat kumpul data pada tanggal nanti hasil foto aplikasi sirekap tidak dukung lampu kilat fitur eis bawa ponsel sehingga foto rawan goyang dan hasil kabur parah;0.0
gagal terus saat unggah foto telah baru malah tambah sulit saran saya lebih baik buat manual saja unggah foto itu jadi data dukung saja biar cepat saya mohon baik biar lebih cepat dan mudah kalau bisa waktu ambil foto gambar tambah menu masuk galeri foto di aplikasi sirekap tidak bisa fokus;0.0
kemarin belum baru sudah uji unggah foto sudah bisa terus sekarang coba buat masuk lagi eh keluar pop up tidak ada profil yang aktif terus saya coba baru aplikasi nya ke versi baru yang februari coba masuk malah muncul perangkat telah daftar akun lain begitu terus sampai menit saya coba tetap tidak bisa terus saya coba copot sampah copot data aplikasi bisa masuk data lagi tapi malah jebak di dapat kunci digital sudah coba copot sidik jari terus buat lagi tetap tidak bisa lucu;0.0
aplikasi bodoh yang pernah saya pasang masuk lama gambar kabur tidak jelas tidak ada fitur fokus otomatis tidak ada fitur ambil foto dari galeri tunggu lama seperti anjing makan kalau dapat proyek jangan korupsi biar bisa buat aplikasi yang bagus tidak seperti sampah ini bodoh;0.0
mohon segera baik teman besok lusa sudah guna ini sekarang buat uji coba saja lama banget proses dan ada beberapa yang eror kualitas gambar hasil foto kalau bisa di baik atau ada mode buat fokus loh sama proses data baik biar lebih cepat dan baca data juga yang tepat masa sangat salah terus teman;0.0
hasil pindai kabur tidak bisa fokus dan baca hasil padahal kamera asli android saya jernih tidak bisa atur pula mohon baik kualitas gambar karena itu pengaruh hasil terima kasih;0.0
hampir h masih sangat banyak salah khusus angka di c hasil dan hasil pindai sangat sering tidak sinkron dan kalau di ulang ambil gambar hasil sangat jauh bahkan saat simulasi banyak teman teman kami yang harus ber puluh puluh sangat ambil gambar karena hasil yang tidak bisa koreksi gambar pada sering sangat kabur padahal perangkat sudah sangat pada sering catat keluar dan tunggu lambat sekali unggah data sangat sulit karena server penuh digital elite kualitas sulit;0.0
aplikasi yang sangat tidak fungsi sama sekali walau sudah di baru ke masuk hasil tidak ada masalah hanya pada saat ambil gambar foto notifikasi selalu gagal gagal harus ringan tugas panitia malah tambah masuk beban;0.0
saran bagi kembang yaitu pada bagi hasil pilih umum beri menu koreksi karena halaman ini akan jadi masalah apabila tulis digital tidak sesuai yang di baca aplikasi jadi operator bisa koreksi hasil sesuai dengan hasil asli dari pilih umum belum hari h pilih umum sudah sulit bagaimana solusi mudah sistem internet di aplikasi lain kuat data kuat begitu masuk aplikasi sirekap data tidak sedia dan baca huruf dan angka mudah jadi tidak hambat operator sirekap;0.0
kakak ini saya tidak bisa masuk padahal nama guna dan kata kata sandi sudah sesuai pilih umum bentar lagi kok seperti ini kerja nya harus aplikasi sudah selesai kembang sejak lama aplikasi belum di baru kita sulit masuk loh ya kakak ketika sudah masuk situ malah tiba baru lagi lebih baik kalau benar ini itu sulit sangat;0.0
aplikasi eror sering jadi salah tangan server kurang responsif padahal satu tempat pungut suara yang sama kenapa ada sirekap yang kata salah satu hanya bagai cadang tapi ketika input data sirekap dan beda yang jadi masalah takut jadi curang dengan lipat ganda data;0.0
mohon untuk buat aplikasi ini aplikasi masih ada salah aplikasi tidak siap sama sekali terlalu banyak gagal dari server sendiri kalau memang belum siap luncur jangan di luncur terlalu paksa untuk guna siap bisa bilang tidak ada bukan belum siap guna internet dengan kapasitas internet cepat pun tetap ada ingat salah inisialisasi harus aplikasi kembang sejak lama ini kesan lihat seperti di kembang baru kemarin sore sangat sulit kami;0.0
seperti aplikasi kejar tayang harus aplikasi sudah siap di guna dan di uji coba jauh bulan lalu sehingga pada saat akan di guna rentak tidak ada masalah digital untuk mudah tapi perangkat tidak siap malah sulit;0.0
terima kasih sudah laku banyak baik sedikit masuk pada versi ada baik nya ada menu ambil gambar dari galeri agar dapat jadi alternatif apabila jadi salah dalam verifikasi gambar arti apabila nanti nya c hasil sudah masuk ke dalam kotak untuk kembali ke panitia pungut suara kita bisa ulang unggah gambar untuk verifikasi dengan gambar dari galeri tanpa harus bongkar kotak jadi minimal khawatir;1.0
tunggu lama ponsel saya sudah masuk ponsel canggih padahal untuk kamera ambil gambar tolong juga hati kenapa yang baca hanya kamera lebar baik tajam jadi kurang buat sistem sering salah baca tulis;0.0
padahal sudah versi baru februari tapi masih sangat jauh dari ekspektasi mau untuk cepat progres dengan data asli tapi malah lambat mohon baik waktu guna makin desak terima kasih;0.0
aplikasi sangat belum siap untuk guna karena banyak masalah saat masuk masalah pada proses inisialisasi eror atau salah dan jika telah masuk di perangkat perangkat satu tidak bisa masuk lagi di perangkat yang lain walaupun sudah hapus data di aplikasi itu tidak bisa masuk lagi di perangkat lain agar kembang lebih perhati dan baru sistem pada aplikasi ini;0.0
siap kembali aplikasi yang siap sehingga tidak bingung administrator tiap tempat pungut suara banyak eror yang jadi catat masuk tidak bisa entah karena apa hampir semua alam masalah yang sama h aplikasi masih tidak sesuai dengan bayang teknis moga cepat baik kembali demi lancar pilih umum nanti;0.0
sudah bisa sampai ganti kata kata sandi tapi untuk masuk lanjut gagal kait dengan inisialisasi telah keluar ketika masuk lagi untuk coba malah tidak bisa masuk padahal sudah guna kata kata sandi yang baru padahal hari laksana sudah dekat tapi masalah aplikasi belum selesai sangat sangat kecewa;0.0
aplikasi belum siap guna sulit bukan mudah jauh ini selalu suruh baru dan simulasi yang ubah teknis kalau memang belum siap jangan paksa suka keluar sendiri autentikasi sidik jari yang suka masalah kata sudah reset tapi ada data yang tinggal baru akhir saat unggah harus online tapi warna merah terus padahal sudah tempat dan internet bagus stabil kalau warna biru tidak masuk server h tidak ada jelas yang nyata rawan sekali ini;0.0
aplikasi yang malah sulit fokus foto yang tidak bagus pindai manual paksa tutup dan internet yang sibuk aplikasi yang coba pada saat pilih umum belum langsung saja sudah punya kualitas yang buruk apalagi saat pilih umum laku;0.0
bagaimana nih h masih sering eror aplikasi sering keluar waktu habis isi data dan tidak bisa masuk kembali padahal nama guna dan kata kata sandi sudah ubah dan benar begini lah hasil jika paksa hendak server belum stabil paksa guna apakah nanti mau salah operator karena tidak profesional padahal aplikasi yang tidak profesional dan belum harus untuk guna parah banget;0.0
buruk sekali tadi bimbing teknis harus simulasi ajar cara guna aplikasi sirekap nyata jam tunggu terus sampai pulang belum bisa masuk semua serta operator sirekap tidak ada yang bisa masuk telah lama tunggu malah tulis jadi salah saat inisialisasi aplikasi gagal dapat kunci digital habis waktu gagal dapat kunci digital internal server eror;0.0
hasil foto kabur karena atur bawa aplikasi guna kamera ultra lebar bukan main kamera utama kalau ponsel kurang mahal spesifikasi kamera lebar kurang tinggi sulit bukan cepat malah lambat proses karena harus coba terus fitur atur kamera tidak ada fitur fokus kamera juga tidak ada;0.0
baik lagi kualitas aplikasi kalau mau rekapitulasi hasil pilih umum jalan lancar baik sangat bingung ini aplikasi tekan tombol sampai jari pegal pun tetap tidak bisa baca tuh sidik jari;0.0
guna digital pada program pilih umum sangat bantu namun saya mohon baik lagi banyak anggota yang jadi bagi sirekap tetapi tidak bisa akses aplikasi selalu nge jebak di inisialisasi;0.0
aplikasi henti sampai selesai pasang saja telah itu belum bisa buka sejak pagi tadi sampai sore ini lagi apa iya mau guna ponsel pribadi untuk input data ini pilih presiden bagaimana kalau saat hitung suara ada ponsel masuk ada pesan whatsapp masuk dan sebagainya kenapa tidak siap guna perangkat lain seperti laptop pc atau jenis saja;0.0
komisi pilih umum republik indonesia ini bagaimana sih kok tidak langsung masuk sudah tunggu nya lama tetapi tidak masuk ke halaman akun malah suruh buang data dan sampah kemudian sampah dan data sudah saya buang eh malah sama saja bagaimana nih repot sangat sistem nya;0.0
tolong baik awal pasang aman bisa masuk nama guna dan ganti kata kata sandi tapi ketika masuk selalu tidak bisa dengan alasan tidak sah dan lain lain akhir saya copot lalu pasang lagi tapi sekarang baru klik tombol masuk malah aplikasi otomatis tutup terus jadi sama sekali tidak bisa gerak mana bisa jalan dan simulasi kalau seperti begini tolong solusi;0.0
sudah di baru malah tidak bisa masuk jadi salah saat laku inisialisasi aplikasi gagal dapat kunci digital sudah ikut semua cara tapi masih sama tidak bisa juga hampir semua masalah nya begitu terus pilih tinggal berapa hari lagi tapi aplikasi nya masalah semua kata mudah tapi kok malah begini mohon dong solusi nya sudah bingung;0.0
mula masih bisa dari awal masuk hingga ganti kata kata sandi pertama sampai tanggal februari bimbing teknis lanjut informasi ada baru versi baru lalu langsung di baru versi baru versi baru per februari eh nyata tidak bisa masuk komisi pilih umum benar benar siap tidak nya sistem tidak penuh atau masalah kan siakba tempo hari juga begitu saat unggah yang salah internet internet kan teman teman yang guna internet saya aman saja ponsel penuh padahal sudah kosong tengah memori dan lain lain;0.0
aplikasi sangat jauh dari layak masih banyak salah hasil simulasi tanggal kemarin sering aplikasi keluar sendiri ketika akan ambil foto dokumen c terus waktu proses foto lumayan lama kalau memang tidak siap lebih baik batal saja guna sirekap;0.0
sulit sekali untuk masuk banyak sekali tindak yang sudah coba agar bisa catat masuk jangan bisa foto c hasil simulasi masuk saja rata rata tim selenggara pungut suara wilayah yang sama yang pegang aplikasi ini alam masalah yang sama yaitu sulit catat masuk dari sistem android pun tidak ada masalah tapi aplikasi ini benar benar uji sabar guna;0.0
coba unggah beberapa c hasil latih baru beberapa foto tetapi sampah yang tinggal simpan lumayan cukup besar dan juga perlu internet internet yang benar mantap karena telah klik detail nyata foto gagal unggah;0.0
kamera kalau di dalam aplikasi ini bagus apa pasti jadi kabur dan tidak bisa fokus selain itu tidak bisa unggah foto dari galeri juga padahal kalau guna kamera biasa tulis nya juga sangat jelas kok baca angka nya banyak masalah;0.0
untuk menu kamera kamera yang guna itu hanya kamera ultra lebar jadi hasil sedikit kabur dan juga hasil distorsi tolong di baru lagi atau sedia pilih untuk kamera lebar biasa supaya gambar lebih jelas perangkat sony ponsel;0.0
jelek sekali ponsel sudah ram simpan masih gigabyte tapi sulit banget kirim gambar keluar terus suruh masuk terus lama sangat guna aplikasi ini tolong baik segera sudah banyak keluh tidak hanya saya banyak juga yang eror;0.0
saya yakin digital sangat efisien untuk aspek data ini lebih di utama lagi bisa mungkin bulan sudah di guna cara lancar karena guna aplikasi bukan hanya kaum muda ada beberapa yang masih proses dalam paham teknologi mungkin untuk menu dan lain lain sudah sangat mudah paham hanya saja proses tiap langkah dari catat masuk pun sudah masalah saya yakin perintah bisa bangun aplikasi yang lebih sempurna dari pada produk swasta itu moga lancar waktu di hari h;1.0
sudah hari coba tapi tidak bisa masuk tiap sangat buka aplikasi nya malah internet jadi jelek sementara saat buka aplikasi yang lain lancar lancar saja harus lebih baik lagi karena jika masalah pada internet tidak semua internet di indonesia bagus;0.0
